city,state_id,state_name
Patten,ME,Maine
North Lynbrook,NY,New York
Yarborough Landing,AR,Arkansas
Corsica,PA,Pennsylvania
Perrytown,AR,Arkansas
Groton Long Point,CT,Connecticut
Lily Lake,WI,Wisconsin
Axtell,KS,Kansas
Basalt,ID,Idaho
Rouseville,PA,Pennsylvania
Sinclair,WY,Wyoming
Clayton,WI,Wisconsin
Tolchester,MD,Maryland
Fortine,MT,Montana
Spring Grove,IN,Indiana
East Dunseith,ND,North Dakota
Horseshoe Lake,AR,Arkansas
Emerado,ND,North Dakota
Leola,SD,South Dakota
Marine View,WA,Washington
Havana,AR,Arkansas
Manzanola,CO,Colorado
New Jerusalem,PA,Pennsylvania
Hunterstown,PA,Pennsylvania
Orient,IL,Illinois
Livermore,IA,Iowa
Mesa,CA,California
Orient,IA,Iowa
Port Jefferson,OH,Ohio
Crofton,KY,Kentucky
Clay Springs,AZ,Arizona
Wardensville,WV,West Virginia
Nuremberg,PA,Pennsylvania
Corwin,OH,Ohio
Rock Mills,AL,Alabama
Pine Point,MN,Minnesota
Amherstdale,WV,West Virginia
Metompkin,VA,Virginia
Richfield,PA,Pennsylvania
Lake Chaffee,CT,Connecticut
Morral,OH,Ohio
Tabor,SD,South Dakota
Birdseye,IN,Indiana
Canadohta Lake,PA,Pennsylvania
Pavillion,WY,Wyoming
Waverly,KY,Kentucky
Kaleva,MI,Michigan
Castle Valley,UT,Utah
The Silos,MT,Montana
Salyer,CA,California
Alma,TX,Texas
Kellogg,MN,Minnesota
Drummond,OK,Oklahoma
Pioneer,LA,Louisiana
Encampment,WY,Wyoming
Ione,WA,Washington
Guys,TN,Tennessee
Phillipsburg,OH,Ohio
Freeville,NY,New York
Cokesbury,SC,South Carolina
Ralston,WY,Wyoming
Oak Grove,AR,Arkansas
Grover,SC,South Carolina
Fruithurst,AL,Alabama
Onalaska,WA,Washington
Chamois,MO,Missouri
Natoma,KS,Kansas
Bootjack,CA,California
Buxton,ND,North Dakota
West Waynesburg,PA,Pennsylvania
Campanillas,PR,Puerto Rico
Azure,MT,Montana
Palo,MI,Michigan
Lennon,MI,Michigan
Bakersfield,VT,Vermont
Wattsburg,PA,Pennsylvania
Gunnison,MS,Mississippi
Rosslyn Farms,PA,Pennsylvania
Long Branch,PA,Pennsylvania
Hope,KS,Kansas
Momeyer,NC,North Carolina
Lynchburg,SC,South Carolina
Pearcy,AR,Arkansas
Stoystown,PA,Pennsylvania
Garrett,PA,Pennsylvania
Friendsville,MD,Maryland
Toms Brook,VA,Virginia
Bellflower,IL,Illinois
Chandlerville,IL,Illinois
Marshallton,PA,Pennsylvania
Gloria Glens Park,OH,Ohio
Katie,OK,Oklahoma
Ramey,PA,Pennsylvania
Burleigh,NJ,New Jersey
Union Deposit,PA,Pennsylvania
Clearfield,IA,Iowa
East Cape Girardeau,IL,Illinois
Ewing,MO,Missouri
Lafe,AR,Arkansas
Cutler,IL,Illinois
Lake Almanor Country Club,CA,California
Three Bridges,NJ,New Jersey
Wortham,MO,Missouri
Kelayres,PA,Pennsylvania
Sunset Bay,NY,New York
Honomu,HI,Hawaii
McGregor,MN,Minnesota
Breda,IA,Iowa
Cushman,AR,Arkansas
Rushsylvania,OH,Ohio
Wadsworth,TX,Texas
Cornell,IL,Illinois
Brooklyn,IL,Illinois
Center Ossipee,NH,New Hampshire
Bayside,TX,Texas
New Melle,MO,Missouri
Linn,KS,Kansas
Sanostee,NM,New Mexico
Robbins,CA,California
Rosebush,MI,Michigan
Florence,WI,Wisconsin
Mammoth,PA,Pennsylvania
Spillville,IA,Iowa
Oak Grove,IL,Illinois
Henderson,AR,Arkansas
Lockhart,SC,South Carolina
Glendale,UT,Utah
Hawk Cove,TX,Texas
Kurten,TX,Texas
Andersonville,TN,Tennessee
Jasper,OR,Oregon
Scotch Meadows,NC,North Carolina
Turkey,NC,North Carolina
Hopewell,IL,Illinois
Castleberry,AL,Alabama
Spavinaw,OK,Oklahoma
Eakly,OK,Oklahoma
Nelson,NE,Nebraska
Finklea,SC,South Carolina
Freeburg,MO,Missouri
Creedmoor,TX,Texas
Ravenden,AR,Arkansas
St. George Island,MD,Maryland
Hanska,MN,Minnesota
Ludlow,IL,Illinois
Gaines,MI,Michigan
Comanche Creek,CO,Colorado
Stotonic Village,AZ,Arizona
Kwigillingok,AK,Alaska
Ashby,MN,Minnesota
Newport,NJ,New Jersey
Greeley Center,NE,Nebraska
Bend,CA,California
Goldonna,LA,Louisiana
Round Lake,MN,Minnesota
Malcolm,NE,Nebraska
Pine Forest,TX,Texas
Kingsley,KY,Kentucky
Lancaster,MN,Minnesota
Hector,AR,Arkansas
Firth,NE,Nebraska
Strasburg,ND,North Dakota
Hixton,WI,Wisconsin
Plymouth,NE,Nebraska
Beaver Creek,MT,Montana
Easton,TX,Texas
Dunlevy,PA,Pennsylvania
Mulberry,KS,Kansas
Versailles,IL,Illinois
Pleasant View,KY,Kentucky
Grandfalls,TX,Texas
Sobieski,WI,Wisconsin
Advance,IN,Indiana
Crawford,MS,Mississippi
New Strawn,KS,Kansas
Oxford Junction,IA,Iowa
Little York,IL,Illinois
Sudlersville,MD,Maryland
New Haven,IL,Illinois
New Era,MI,Michigan
Vienna,MD,Maryland
Kennedyville,MD,Maryland
Lone Wolf,OK,Oklahoma
Fossil,OR,Oregon
Sasser,GA,Georgia
North Hyde Park,VT,Vermont
Glenbeulah,WI,Wisconsin
Lagro,IN,Indiana
Noatak,AK,Alaska
Shubuta,MS,Mississippi
Hornsby,TN,Tennessee
Quonochontaug,RI,Rhode Island
Lindsey,OH,Ohio
Madison,MO,Missouri
Potters Mills,PA,Pennsylvania
Albion,ID,Idaho
East Kingston,NY,New York
Swan Quarter,NC,North Carolina
Grand Rivers,KY,Kentucky
Newdale,ID,Idaho
Winn,MI,Michigan
Munnsville,NY,New York
Paden,OK,Oklahoma
Kandiyohi,MN,Minnesota
Lakeview Heights,KY,Kentucky
Vera,OK,Oklahoma
Virgil,IL,Illinois
Pilot Station,AK,Alaska
Scotts Mills,OR,Oregon
Cofield,NC,North Carolina
Noblestown,PA,Pennsylvania
Brainard,NE,Nebraska
Springfield,WV,West Virginia
Tontogany,OH,Ohio
North Salem,IN,Indiana
Casey,IA,Iowa
Linwood,KS,Kansas
Bigfork,MN,Minnesota
Lingle,WY,Wyoming
Victor,CA,California
Bloomingdale,IN,Indiana
Wauhillau,OK,Oklahoma
River Pines,CA,California
Blanca,CO,Colorado
Wardell,MO,Missouri
Galva,IA,Iowa
Frazer,MT,Montana
Ponderosa Pines,MT,Montana
Spalding,NE,Nebraska
Strathmoor Manor,KY,Kentucky
Williston,OH,Ohio
Lydia,SC,South Carolina
Hinkleville,WV,West Virginia
Elkmont,AL,Alabama
Titanic,OK,Oklahoma
Lynd,MN,Minnesota
Nordheim,TX,Texas
Gypsum,KS,Kansas
Sigel,IL,Illinois
Coyote Flats,TX,Texas
Flintville,TN,Tennessee
Allen,MD,Maryland
Smithton,PA,Pennsylvania
Junction City,WI,Wisconsin
Cobb,WI,Wisconsin
Mowrystown,OH,Ohio
Readstown,WI,Wisconsin
Garden Farms,CA,California
Stringtown,OK,Oklahoma
Jobstown,NJ,New Jersey
Vina,AL,Alabama
Savageville,VA,Virginia
Vanleer,TN,Tennessee
South Solon,OH,Ohio
Chambers,NE,Nebraska
Pescadero,CA,California
Rockford,WA,Washington
Sangrey,MT,Montana
Bolton Landing,NY,New York
Troxelville,PA,Pennsylvania
Hudson,WY,Wyoming
Arbyrd,MO,Missouri
Wahpeton,IA,Iowa
Grover Hill,OH,Ohio
Ulen,MN,Minnesota
Wykoff,MN,Minnesota
Verdunville,WV,West Virginia
South Toledo Bend,TX,Texas
Bennett,IA,Iowa
Howardwick,TX,Texas
Bolt,WV,West Virginia
Between,GA,Georgia
Earling,IA,Iowa
St. Mary's,CO,Colorado
Pierrepont Manor,NY,New York
Raft Island,WA,Washington
Kennard,NE,Nebraska
Jerome,AZ,Arizona
Old Brownsboro Place,KY,Kentucky
Hurley,SD,South Dakota
New Hamburg,MO,Missouri
Whitmore,CA,California
Hartsville,IN,Indiana
Hartland,MN,Minnesota
Hazleton,IN,Indiana
Marion,OR,Oregon
Powhatan,VA,Virginia
Au Sable Forks,NY,New York
Petrolia,TX,Texas
Bellwood,NE,Nebraska
Convent,LA,Louisiana
High Falls,NY,New York
Thomaston,AL,Alabama
Washburn,MO,Missouri
Winding Cypress,FL,Florida
Tyonek,AK,Alaska
Vincentown,NJ,New Jersey
Armington,IL,Illinois
Coldiron,KY,Kentucky
San Lucas,CA,California
Bliss,NY,New York
Flint Hill,VA,Virginia
Fairfield,NE,Nebraska
Sextonville,WI,Wisconsin
Indian Point,MO,Missouri
Amber,OK,Oklahoma
Maceo,KY,Kentucky
Texhoma,TX,Texas
Ewing,NE,Nebraska
Chokio,MN,Minnesota
Leesburg,NJ,New Jersey
Briarwood,KY,Kentucky
Mayetta,KS,Kansas
Echo Hills,CO,Colorado
Kasigluk,AK,Alaska
Rio Oso,CA,California
Fulton,CA,California
St. Louisville,OH,Ohio
Rosston,AR,Arkansas
Ramona,SD,South Dakota
Uvalda,GA,Georgia
Carter Springs,NV,Nevada
Norwood,KY,Kentucky
Chefornak,AK,Alaska
Quenemo,KS,Kansas
Oregon Shores,OR,Oregon
El Chaparral,TX,Texas
Cleo Springs,OK,Oklahoma
Rising City,NE,Nebraska
Chance,MD,Maryland
Smith Corner,CA,California
Aquadale,NC,North Carolina
Waltonville,IL,Illinois
Kopperston,WV,West Virginia
North Hampton,OH,Ohio
June Lake,CA,California
Alcolu,SC,South Carolina
Blue Summit,MO,Missouri
Union,IA,Iowa
Betterton,MD,Maryland
Windsor Heights,WV,West Virginia
Bastian,VA,Virginia
Follett,TX,Texas
Loraine,IL,Illinois
Titonka,IA,Iowa
Oakesdale,WA,Washington
Marshallberg,NC,North Carolina
Fairmount,MD,Maryland
Jordan,MT,Montana
Bulger,PA,Pennsylvania
Damascus,AR,Arkansas
West Alexander,PA,Pennsylvania
Briceville,TN,Tennessee
Freeport,OH,Ohio
Thornburg,PA,Pennsylvania
Presho,SD,South Dakota
Kila,MT,Montana
Wall Lane,AZ,Arizona
Bigelow,AR,Arkansas
Wharton,OH,Ohio
Dateland,AZ,Arizona
Rutledge,AL,Alabama
Mattoon,WI,Wisconsin
Loomis,NE,Nebraska
Deary,ID,Idaho
Westphalia,MO,Missouri
Eureka,NV,Nevada
Newville,AL,Alabama
Milladore,WI,Wisconsin
Malden,IL,Illinois
Lenzburg,IL,Illinois
Brethren,MI,Michigan
North Robinson,OH,Ohio
Parryville,PA,Pennsylvania
Boulder Canyon,SD,South Dakota
Desert Shores,CA,California
Homer,NE,Nebraska
Lowrey,OK,Oklahoma
Lewistown,MD,Maryland
Pleasanton,NE,Nebraska
Newfolden,MN,Minnesota
Oval,PA,Pennsylvania
Eureka,WI,Wisconsin
Metamora,IN,Indiana
Allison,PA,Pennsylvania
St. Helena,NC,North Carolina
Ione,OR,Oregon
Arcadia,KS,Kansas
Finley,ND,North Dakota
Gargatha,VA,Virginia
North Omak,WA,Washington
Prairie City,IL,Illinois
Empire,CO,Colorado
Arboles,CO,Colorado
Carlos,MN,Minnesota
Joffre,PA,Pennsylvania
Caroga Lake,NY,New York
Hyde Park,NM,New Mexico
Green Valley Farms,TX,Texas
Lewiston Woodville,NC,North Carolina
West Wildwood,NJ,New Jersey
Wells River,VT,Vermont
Lake Meredith Estates,TX,Texas
Sulphur Springs,IN,Indiana
Cedar Lake,OK,Oklahoma
Dante,VA,Virginia
Sturgeon Lake,MN,Minnesota
Panama,NY,New York
Huxley,TX,Texas
Robinson,PA,Pennsylvania
Green Lane,PA,Pennsylvania
Smarr,GA,Georgia
Louin,MS,Mississippi
Rolling Prairie,IN,Indiana
Wallins Creek,KY,Kentucky
Baxterville,MS,Mississippi
Greasewood,AZ,Arizona
Wenden,AZ,Arizona
Sheldon,MO,Missouri
Mount Summit,IN,Indiana
Hammondville,AL,Alabama
Shady Dale,GA,Georgia
Poplar Hills,KY,Kentucky
Edna,CA,California
Glendon,PA,Pennsylvania
Sunrise Beach,MO,Missouri
The Highlands,KS,Kansas
Rancho Banquete,TX,Texas
Hanalei,HI,Hawaii
Mechanicsville,PA,Pennsylvania
Walton,NE,Nebraska
Dorrington,CA,California
Point Arena,CA,California
Spring Mills,PA,Pennsylvania
Bangor,CA,California
Tumalo,OR,Oregon
Montrose Manor,PA,Pennsylvania
Hermosa,SD,South Dakota
Nutrioso,AZ,Arizona
Newcastle,NE,Nebraska
Billings,OK,Oklahoma
Wheeler,MS,Mississippi
Kennedy,AL,Alabama
Skellytown,TX,Texas
Dallas,WI,Wisconsin
Fairgarden,TN,Tennessee
Max Meadows,VA,Virginia
Sodaville,OR,Oregon
Bowlegs,OK,Oklahoma
Ojo Encino,NM,New Mexico
Farber,MO,Missouri
Wayland,KY,Kentucky
Millerton,PA,Pennsylvania
Leavenworth,IN,Indiana
Big Run,PA,Pennsylvania
Wilbur Park,MO,Missouri
Rensselaer Falls,NY,New York
Thayer,KS,Kansas
Hallsburg,TX,Texas
Clearwater,NE,Nebraska
Counce,TN,Tennessee
Sale City,GA,Georgia
Southampton Meadows,VA,Virginia
Downsville,NY,New York
Manderson-White Horse Creek,SD,South Dakota
Good Hope,IL,Illinois
Pinedale,AZ,Arizona
Troutville,VA,Virginia
Rocky Ridge,OH,Ohio
Plainfield,IA,Iowa
Scotia,NE,Nebraska
Malone,TX,Texas
Raysal,WV,West Virginia
Ila,GA,Georgia
Knollwood,TX,Texas
Allen,NE,Nebraska
Dupont,OH,Ohio
Walker,MO,Missouri
Bethel,DE,Delaware
Dalmatia,PA,Pennsylvania
Dumas,MS,Mississippi
Jenkinsburg,GA,Georgia
Mimbres,NM,New Mexico
Orleans,NE,Nebraska
Shidler,OK,Oklahoma
Lynnville,TN,Tennessee
Pine Hollow,OR,Oregon
Gatewood,WV,West Virginia
Arrowsmith,IL,Illinois
Lake Arthur,NM,New Mexico
Franklintown,PA,Pennsylvania
Richland,NJ,New Jersey
Poy Sippi,WI,Wisconsin
Turley,NM,New Mexico
Vann Crossroads,NC,North Carolina
Allensville,PA,Pennsylvania
Decatur,NE,Nebraska
Danbury,IA,Iowa
Polk,OH,Ohio
Earlsboro,OK,Oklahoma
Purcell,MO,Missouri
Trenton,KY,Kentucky
Red Rock,TX,Texas
Rothbury,MI,Michigan
Corning,OH,Ohio
Bridge Creek,OK,Oklahoma
Harrod,OH,Ohio
Belfonte,OK,Oklahoma
Osborn,MO,Missouri
Montrose,AR,Arkansas
La Madera,NM,New Mexico
Minburn,IA,Iowa
Uriah,AL,Alabama
Ryderwood,WA,Washington
Wilton,AR,Arkansas
Byers,TX,Texas
New Vienna,IA,Iowa
Abrams,WI,Wisconsin
Pigeon Falls,WI,Wisconsin
Morrison,CO,Colorado
Powers,MI,Michigan
Evaro,MT,Montana
Walker,CA,California
Saint George,VT,Vermont
Edmondson,AR,Arkansas
Morgan Farm,TX,Texas
West Dunbar,WV,West Virginia
Cloud Lake,FL,Florida
Clay Center,OH,Ohio
Bruceville,IN,Indiana
Lakota,IA,Iowa
Rennert,NC,North Carolina
Hindsboro,IL,Illinois
Boulder,UT,Utah
Arenzville,IL,Illinois
Helenwood,TN,Tennessee
Ivor,VA,Virginia
Glen Fork,WV,West Virginia
Terminous,CA,California
Latexo,TX,Texas
Thackerville,OK,Oklahoma
Lohrville,WI,Wisconsin
Bagtown,MD,Maryland
Lyman,NE,Nebraska
West Chazy,NY,New York
Alpena,SD,South Dakota
Kirkville,MS,Mississippi
St. Paul,AK,Alaska
Pounding Mill,VA,Virginia
Fifty Lakes,MN,Minnesota
Hulett,WY,Wyoming
Mindoro,WI,Wisconsin
Maxeys,GA,Georgia
New Eucha,OK,Oklahoma
Laceyville,PA,Pennsylvania
Terral,OK,Oklahoma
Dowling,MI,Michigan
Liberty,IL,Illinois
Jemez Springs,NM,New Mexico
Saunemin,IL,Illinois
Crowder,OK,Oklahoma
Lewisville,IN,Indiana
Lehigh,IA,Iowa
Young,AZ,Arizona
Clear Lake,IN,Indiana
Lake Ivanhoe,WI,Wisconsin
Table Rock,NE,Nebraska
Di Giorgio,CA,California
Leeds,NY,New York
Ackermanville,PA,Pennsylvania
Emden,IL,Illinois
Garwood,TX,Texas
Wellton Hills,AZ,Arizona
Melvin,IL,Illinois
Stanton,ND,North Dakota
Bernice,OK,Oklahoma
Chloride,AZ,Arizona
Eastman,WI,Wisconsin
Sheep Springs,NM,New Mexico
Castalian Springs,TN,Tennessee
Arapahoe,NC,North Carolina
Ranchitos del Norte,TX,Texas
Tuscarora,PA,Pennsylvania
Fairhaven,MN,Minnesota
Lorimor,IA,Iowa
Mehama,OR,Oregon
Riverside,WA,Washington
Blanche,TN,Tennessee
Iron Gate,VA,Virginia
Flatwoods,WV,West Virginia
South Van Horn,AK,Alaska
Beaux Arts Village,WA,Washington
St. Paul,OR,Oregon
Blevins,AR,Arkansas
Wausau,FL,Florida
Bedford,KY,Kentucky
Highland Lake,AL,Alabama
Cedar Creek,NE,Nebraska
Alta,UT,Utah
Middleway,WV,West Virginia
Pomfret,MD,Maryland
Mount Charleston,NV,Nevada
McCord Bend,MO,Missouri
Mount Pleasant,OH,Ohio
Chewey,OK,Oklahoma
Long Hollow,SD,South Dakota
Webberville,TX,Texas
Port Vincent,LA,Louisiana
Fromberg,MT,Montana
Hancock,WI,Wisconsin
Snoqualmie Pass,WA,Washington
Lucas,KS,Kansas
Bolivar,PA,Pennsylvania
Gage,OK,Oklahoma
Golden,MO,Missouri
Cooperstown,PA,Pennsylvania
Crucible,PA,Pennsylvania
Hendricks,WV,West Virginia
Bishop,GA,Georgia
Mannsville,NY,New York
Anderson,NJ,New Jersey
Mountain Plains,SD,South Dakota
Moseleyville,KY,Kentucky
Benton Ridge,OH,Ohio
Palmer,MI,Michigan
Peter,UT,Utah
Clifton,KS,Kansas
Witches Woods,CT,Connecticut
Reynoldsville,WV,West Virginia
Vicco,KY,Kentucky
Gowen,OK,Oklahoma
Pierron,IL,Illinois
Downing,MO,Missouri
Reserve,WI,Wisconsin
Carbon,IN,Indiana
Ranchitos East,TX,Texas
Ekalaka,MT,Montana
Grimesland,NC,North Carolina
Stantonville,TN,Tennessee
Mount Pleasant,AR,Arkansas
Springfield Center,NY,New York
Hickory Hills,PA,Pennsylvania
Uplands Park,MO,Missouri
Goldston,NC,North Carolina
Iredell,TX,Texas
Sunburst,MT,Montana
Norway,SC,South Carolina
Monterey,IN,Indiana
Shawnee,OH,Ohio
Centerville,AR,Arkansas
Davenport,NE,Nebraska
Madison,PA,Pennsylvania
Twin,AL,Alabama
Hayti,SD,South Dakota
New Troy,MI,Michigan
Butler,TN,Tennessee
South Mills,NC,North Carolina
Sparland,IL,Illinois
Bolingbroke,GA,Georgia
Mokane,MO,Missouri
Jewell,KS,Kansas
Pound,WI,Wisconsin
South Haven,KS,Kansas
East Liberty,OH,Ohio
Windsor Place,MO,Missouri
Valley Grove,WV,West Virginia
Vanlue,OH,Ohio
Bell,OK,Oklahoma
Coloma,CA,California
Hull,IL,Illinois
Sabillasville,MD,Maryland
Cove Forge,PA,Pennsylvania
Swall Meadows,CA,California
Mindenmines,MO,Missouri
Owensburg,IN,Indiana
South La Paloma,TX,Texas
East Duke,OK,Oklahoma
Garner,TX,Texas
Underwood,MN,Minnesota
Millerville,AL,Alabama
Pluckemin,NJ,New Jersey
Irondale,OH,Ohio
Enola,AR,Arkansas
Drysdale,AZ,Arizona
Alexandria,PA,Pennsylvania
Branch,AR,Arkansas
Marlin,PA,Pennsylvania
Barton Hills,MI,Michigan
Delaware,OK,Oklahoma
Westport,OK,Oklahoma
Mooar,IA,Iowa
Columbus City,IA,Iowa
Beckwourth,CA,California
Gannett,ID,Idaho
Grand Junction,TN,Tennessee
Miles,IA,Iowa
Nipinnawasee,CA,California
Tenkiller,OK,Oklahoma
Granjeno,TX,Texas
Keachi,LA,Louisiana
Bethune,SC,South Carolina
Hayesville,NC,North Carolina
Maupin,OR,Oregon
Lafayette,OH,Ohio
Gilman City,MO,Missouri
Pikes Creek,PA,Pennsylvania
Vandalia,MI,Michigan
Mine La Motte,MO,Missouri
Relampago,TX,Texas
Colome,SD,South Dakota
Mayfield,UT,Utah
Massena,IA,Iowa
Beallsville,OH,Ohio
Maxwell,NM,New Mexico
Greensboro,PA,Pennsylvania
Siracusaville,LA,Louisiana
Weekapaug,RI,Rhode Island
Fall River Mills,CA,California
Newington,GA,Georgia
Rock Cave,WV,West Virginia
Longton,KS,Kansas
Carbon Hill,IL,Illinois
Chauncey,WV,West Virginia
Wellsburg,NY,New York
Sarita,TX,Texas
Bonesteel,SD,South Dakota
Zeba,MI,Michigan
Addieville,IL,Illinois
Akeley,MN,Minnesota
Lake Buckhorn,OH,Ohio
Clifton,WV,West Virginia
Leitersburg,MD,Maryland
Clear Lake,IL,Illinois
Lost Lake Woods,MI,Michigan
Hartsburg,IL,Illinois
Snyder,NE,Nebraska
Ai,OH,Ohio
Suissevale,NH,New Hampshire
Paisley,OR,Oregon
Junction City,GA,Georgia
Kiana,AK,Alaska
Preston-Potter Hollow,NY,New York
Devers,TX,Texas
Elmore,MN,Minnesota
Midlothian,MD,Maryland
Altamont,UT,Utah
Froid,MT,Montana
Plainville,GA,Georgia
Delphos,KS,Kansas
Clatonia,NE,Nebraska
Indian Lake,PA,Pennsylvania
Pierce,ID,Idaho
Woodland,GA,Georgia
Mantee,MS,Mississippi
Tullos,LA,Louisiana
LaCrosse,WA,Washington
Alvarado,MN,Minnesota
Olivet,IL,Illinois
New Odanah,WI,Wisconsin
Monroe Center,IL,Illinois
Mineral Point,MO,Missouri
Pedricktown,NJ,New Jersey
Custer City,OK,Oklahoma
Blunt,SD,South Dakota
Angus,TX,Texas
Brandt,OH,Ohio
Gentryville,IN,Indiana
Kismet,KS,Kansas
Taylor,WI,Wisconsin
Belgium,IL,Illinois
Alpena,AR,Arkansas
Albright,WV,West Virginia
Sublette,IL,Illinois
West Brule,SD,South Dakota
Bruni,TX,Texas
Ackerly,TX,Texas
Neponset,IL,Illinois
Topawa,AZ,Arizona
Friesville,PA,Pennsylvania
Lake Hart,FL,Florida
Murray City,OH,Ohio
Finger,TN,Tennessee
Fidelity,MO,Missouri
Pillager,MN,Minnesota
Centre Island,NY,New York
Jamestown,MO,Missouri
Lake Almanor Peninsula,CA,California
Big Horn,WY,Wyoming
Wheeler,OR,Oregon
Fort Atkinson,IA,Iowa
Twin Oaks,OK,Oklahoma
Fort Jennings,OH,Ohio
Chilhowee,MO,Missouri
North La Junta,CO,Colorado
Wood Lake,MN,Minnesota
East Middlebury,VT,Vermont
Harrington,WA,Washington
Mifflin,PA,Pennsylvania
Liscomb,IA,Iowa
Bowdle,SD,South Dakota
Nixburg,AL,Alabama
Louviers,CO,Colorado
Mesick,MI,Michigan
Donahue,IA,Iowa
Llewellyn Park,NJ,New Jersey
Cloud Creek,OK,Oklahoma
Cane Beds,AZ,Arizona
Dunfermline,IL,Illinois
Good Hope,GA,Georgia
Glenvil,NE,Nebraska
Northeast Harbor,ME,Maine
Gary City,TX,Texas
Upper Stewartsville,NJ,New Jersey
Hollandale,MN,Minnesota
Nances Creek,AL,Alabama
Dublin,NC,North Carolina
Trivoli,IL,Illinois
Converse,LA,Louisiana
Good Pine,LA,Louisiana
Ascutney,VT,Vermont
Charlton,MD,Maryland
Lee,IL,Illinois
Olmsted,IL,Illinois
El Moro,CO,Colorado
Onekama,MI,Michigan
Websterville,VT,Vermont
Whites Landing,OH,Ohio
Somerset,IN,Indiana
South Glastonbury,MT,Montana
Hall Summit,LA,Louisiana
Higginsport,OH,Ohio
Phenix,VA,Virginia
East Lynn,IL,Illinois
Sicangu Village,SD,South Dakota
Rough Rock,AZ,Arizona
Renner Corner,SD,South Dakota
Magnolia,DE,Delaware
Drake,ND,North Dakota
McCausland,IA,Iowa
Odell,NE,Nebraska
Petersburg,PA,Pennsylvania
Oak Run,CA,California
Coinjock,NC,North Carolina
Plum Valley,IL,Illinois
Castorland,NY,New York
Newsoms,VA,Virginia
Proctor,OK,Oklahoma
Blue Eye,MO,Missouri
Minford,OH,Ohio
Charlotte,IA,Iowa
Platte Center,NE,Nebraska
Annapolis,MO,Missouri
Hazel,KY,Kentucky
Lakeview,NE,Nebraska
Villa Pancho,TX,Texas
Belle Rive,IL,Illinois
Iroquois,SD,South Dakota
Morrow,AR,Arkansas
Stouchsburg,PA,Pennsylvania
Misquamicut,RI,Rhode Island
Akron,MI,Michigan
Bell Arthur,NC,North Carolina
Navajo Dam,NM,New Mexico
Libertyville,IA,Iowa
Sterling,UT,Utah
Mountain Dale,NY,New York
Pioneer,FL,Florida
Midville,GA,Georgia
Kirkwood,PA,Pennsylvania
Turin,GA,Georgia
Coupland,TX,Texas
Winslow,AR,Arkansas
Windsor,FL,Florida
Raisin City,CA,California
Caroline,WI,Wisconsin
Nichols,IA,Iowa
Achille,OK,Oklahoma
Bellerive Acres,MO,Missouri
Franklin,NY,New York
Cantua Creek,CA,California
Culdesac,ID,Idaho
Wales,UT,Utah
Bowersville,OH,Ohio
Eastlake,MI,Michigan
Lunenburg,VT,Vermont
Tuppers Plains,OH,Ohio
Shoreham,NY,New York
Hyden,KY,Kentucky
Rushville,OH,Ohio
Steamboat,AZ,Arizona
Braswell,GA,Georgia
Wabbaseka,AR,Arkansas
Stittville,NY,New York
Weldon,IL,Illinois
Lomax,IL,Illinois
Portland,AR,Arkansas
Oacoma,SD,South Dakota
Jacona,NM,New Mexico
Junior,WV,West Virginia
Leigh,NE,Nebraska
Rollinsville,CO,Colorado
Richlawn,KY,Kentucky
Marshall,IN,Indiana
Eden,ID,Idaho
Sims,NC,North Carolina
Giltner,NE,Nebraska
Mondamin,IA,Iowa
Herndon,PA,Pennsylvania
Gayville,SD,South Dakota
Holiday Beach,TX,Texas
Reklaw,TX,Texas
Stanley,KY,Kentucky
Applewold,PA,Pennsylvania
Unadilla,NE,Nebraska
Sylvan Grove,KS,Kansas
Oberlin,PA,Pennsylvania
Marklesburg,PA,Pennsylvania
Potter Valley,CA,California
Leroy,TX,Texas
Dover,OK,Oklahoma
Randolph,MS,Mississippi
Grapeville,PA,Pennsylvania
Beecher City,IL,Illinois
Groveland Station,NY,New York
Spreckels,CA,California
Mahtowa,MN,Minnesota
Chewton,PA,Pennsylvania
Shiloh,AL,Alabama
Port Clinton,PA,Pennsylvania
South Wayne,WI,Wisconsin
Protivin,IA,Iowa
Morton,MN,Minnesota
Brandon,IA,Iowa
Brownsdale,FL,Florida
Woodburn,KY,Kentucky
Hatteras,NC,North Carolina
Salona,PA,Pennsylvania
Jeffersonville,NY,New York
Seatonville,IL,Illinois
Ford Cliff,PA,Pennsylvania
Annona,TX,Texas
Darden,TN,Tennessee
Narrowsburg,NY,New York
Miltona,MN,Minnesota
West Alto Bonito,TX,Texas
Colton,WA,Washington
Advance,MI,Michigan
Adelphi,OH,Ohio
Gilbert,WV,West Virginia
Clarksville,MI,Michigan
Monterey,LA,Louisiana
New Point,IN,Indiana
Parkman,WY,Wyoming
Farmersburg,IA,Iowa
Kendrick,ID,Idaho
Bear Lake,MI,Michigan
Midland,OH,Ohio
Florence,SD,South Dakota
Toaville,PR,Puerto Rico
Whittemore,MI,Michigan
Tunnelton,WV,West Virginia
Mount Clare,IL,Illinois
Barstow,TX,Texas
Tharptown,PA,Pennsylvania
Beaverville,IL,Illinois
Beaver Crossing,NE,Nebraska
Rawlings,MD,Maryland
Royal,IL,Illinois
Deweyville,UT,Utah
Plessis,NY,New York
Langlois,OR,Oregon
Bayou Goula,LA,Louisiana
Saratoga,NC,North Carolina
New River,VA,Virginia
Willow River,MN,Minnesota
